id,state,stop_date,stop_time,location_raw,county_name,county_fips,fine_grained_location,police_department,driver_gender,driver_age_raw,driver_age,driver_race_raw,driver_race,violation_raw,violation,search_conducted,search_type_raw,search_type,contraband_found,stop_outcome,is_arrested,search_basis,officer_id,drugs_related_stop,ethnicity,district
NC-2000-005805,NC,2000-01-02,15:20,,,,Unknown,NC State Highway Patrol,M,22,22.0,W N,White,Other Motor Vehicle Violation,Other,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005806,NC,2000-01-02,15:20,,,,Unknown,NC State Highway Patrol,M,49,49.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005807,NC,2000-01-02,15:20,,,,Unknown,NC State Highway Patrol,M,25,25.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005808,NC,2000-01-02,15:20,,,,Unknown,NC State Highway Patrol,M,45,45.0,W N,White,Safe Movement Violation,Safe movement,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-005809,NC,2000-01-02,15:20,,,,Unknown,NC State Highway Patrol,F,29,29.0,I N,Other,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005810,NC,2000-01-02,15:23,,,,Unknown,NC State Highway Patrol,M,31,31.0,W N,White,Safe Movement Violation,Safe movement,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-005811,NC,2000-01-02,15:24,,,,Unknown,NC State Highway Patrol,M,43,43.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005812,NC,2000-01-02,15:24,,,,Unknown,NC State Highway Patrol,M,23,23.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-005813,NC,2000-01-02,15:24,,,,Unknown,NC State Highway Patrol,M,24,24.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005814,NC,2000-01-02,15:25,,,,Unknown,NC State Highway Patrol,F,31,31.0,B N,Black,Vehicle Regulatory Violation,Registration/plates,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005815,NC,2000-01-02,15:25,,,,Unknown,NC State Highway Patrol,M,55,55.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005816,NC,2000-01-02,15:25,,,,Unknown,NC State Highway Patrol,M,19,19.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005817,NC,2000-01-02,15:25,,,,Unknown,NC State Highway Patrol,M,36,36.0,W N,White,Seat Belt Violation,Seat belt,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005818,NC,2000-01-02,15:25,,,,Unknown,NC State Highway Patrol,M,24,24.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005819,NC,2000-01-02,15:25,,,,Unknown,NC State Highway Patrol,M,31,31.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005820,NC,2000-01-02,15:25,,,,Unknown,NC State Highway Patrol,F,16,16.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005821,NC,2000-01-02,15:25,,,,Unknown,NC State Highway Patrol,M,32,32.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-005822,NC,2000-01-02,15:25,,,,Unknown,NC State Highway Patrol,M,38,38.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005823,NC,2000-01-02,15:26,,,,Unknown,NC State Highway Patrol,M,26,26.0,W N,White,Seat Belt Violation,Seat belt,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005824,NC,2000-01-02,15:27,,,,Unknown,NC State Highway Patrol,M,20,20.0,B N,Black,Investigation,Other,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005825,NC,2000-01-02,15:28,,,,Unknown,NC State Highway Patrol,F,22,22.0,W N,White,Other Motor Vehicle Violation,Other,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-005826,NC,2000-01-02,15:28,,,,Unknown,NC State Highway Patrol,F,43,43.0,W N,White,Other Motor Vehicle Violation,Other,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005827,NC,2000-01-02,15:28,,,,Unknown,NC State Highway Patrol,F,27,27.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005828,NC,2000-01-02,15:29,,,,Unknown,NC State Highway Patrol,M,19,19.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005829,NC,2000-01-02,15:30,,,,Unknown,NC State Highway Patrol,F,39,39.0,W N,White,Seat Belt Violation,Seat belt,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005830,NC,2000-01-02,15:30,,,,Unknown,NC State Highway Patrol,M,19,19.0,W N,White,Seat Belt Violation,Seat belt,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005831,NC,2000-01-02,15:30,,,,Unknown,NC State Highway Patrol,M,38,38.0,U N,Other,Vehicle Equipment Violation,Equipment,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005832,NC,2000-01-02,15:30,,,,Unknown,NC State Highway Patrol,M,24,24.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-005833,NC,2000-01-02,15:30,,,,Unknown,NC State Highway Patrol,M,36,36.0,U N,Other,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005834,NC,2000-01-02,15:30,,,,Unknown,NC State Highway Patrol,M,68,68.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005835,NC,2000-01-02,15:30,,,,Unknown,NC State Highway Patrol,M,24,24.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005836,NC,2000-01-02,15:30,,,,Unknown,NC State Highway Patrol,F,31,31.0,W N,White,Vehicle Equipment Violation,Equipment,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005837,NC,2000-01-02,15:30,,,,Unknown,NC State Highway Patrol,M,28,28.0,W N,White,Seat Belt Violation,Seat belt,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-005838,NC,2000-01-02,15:30,,,,Unknown,NC State Highway Patrol,F,18,18.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005839,NC,2000-01-02,15:30,,,,Unknown,NC State Highway Patrol,M,38,38.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005840,NC,2000-01-02,15:30,,,,Unknown,NC State Highway Patrol,F,19,19.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005841,NC,2000-01-02,15:30,,,,Unknown,NC State Highway Patrol,F,18,18.0,I N,Other,Seat Belt Violation,Seat belt,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005842,NC,2000-01-02,15:30,,,,Unknown,NC State Highway Patrol,M,37,37.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005843,NC,2000-01-02,15:30,,,,Unknown,NC State Highway Patrol,M,77,77.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005844,NC,2000-01-02,15:30,,,,Unknown,NC State Highway Patrol,M,29,29.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005845,NC,2000-01-02,15:30,,,,Unknown,NC State Highway Patrol,M,18,18.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005846,NC,2000-01-02,15:32,,,,Unknown,NC State Highway Patrol,F,18,18.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005847,NC,2000-01-02,15:32,,,,Unknown,NC State Highway Patrol,F,54,54.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005848,NC,2000-01-02,15:34,,,,Unknown,NC State Highway Patrol,M,63,63.0,W N,White,Investigation,Other,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005849,NC,2000-01-02,15:35,,,,Unknown,NC State Highway Patrol,F,33,33.0,W N,White,Investigation,Other,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-005850,NC,2000-01-02,15:35,,,,Unknown,NC State Highway Patrol,M,25,25.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005851,NC,2000-01-02,15:35,,,,Unknown,NC State Highway Patrol,M,21,21.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005852,NC,2000-01-02,15:35,,,,Unknown,NC State Highway Patrol,M,24,24.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005853,NC,2000-01-02,15:35,,,,Unknown,NC State Highway Patrol,M,42,42.0,W N,White,Seat Belt Violation,Seat belt,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005854,NC,2000-01-02,15:35,,,,Unknown,NC State Highway Patrol,M,20,20.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005855,NC,2000-01-02,15:35,,,,Unknown,NC State Highway Patrol,M,47,47.0,W N,White,Investigation,Other,FALSE,,,FALSE,Arrest,TRUE,,,,N,
NC-2000-005856,NC,2000-01-02,15:35,,,,Unknown,NC State Highway Patrol,M,41,41.0,W N,White,Other Motor Vehicle Violation,Other,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005857,NC,2000-01-02,15:35,,,,Unknown,NC State Highway Patrol,F,20,20.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005858,NC,2000-01-02,15:35,,,,Unknown,NC State Highway Patrol,F,69,69.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005859,NC,2000-01-02,15:35,,,,Unknown,NC State Highway Patrol,F,24,24.0,W N,White,Vehicle Regulatory Violation,Registration/plates,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005860,NC,2000-01-02,15:35,,,,Unknown,NC State Highway Patrol,M,66,66.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-005861,NC,2000-01-02,15:35,,,,Unknown,NC State Highway Patrol,M,52,52.0,W N,White,Other Motor Vehicle Violation,Other,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005862,NC,2000-01-02,15:36,,,,Unknown,NC State Highway Patrol,F,20,20.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005863,NC,2000-01-02,15:38,,,,Unknown,NC State Highway Patrol,M,66,66.0,U N,Other,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005864,NC,2000-01-02,15:40,,,,Unknown,NC State Highway Patrol,F,17,17.0,U N,Other,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005865,NC,2000-01-02,15:40,,,,Unknown,NC State Highway Patrol,M,19,19.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005866,NC,2000-01-02,15:40,,,,Unknown,NC State Highway Patrol,F,18,18.0,W N,White,Seat Belt Violation,Seat belt,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005867,NC,2000-01-02,15:40,,,,Unknown,NC State Highway Patrol,M,50,50.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005868,NC,2000-01-02,15:40,,,,Unknown,NC State Highway Patrol,M,24,24.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005869,NC,2000-01-02,15:40,,,,Unknown,NC State Highway Patrol,M,54,54.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-005870,NC,2000-01-02,15:40,,,,Unknown,NC State Highway Patrol,M,30,30.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005871,NC,2000-01-02,15:40,,,,Unknown,NC State Highway Patrol,M,48,48.0,W N,White,Other Motor Vehicle Violation,Other,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-005872,NC,2000-01-02,15:40,,,,Unknown,NC State Highway Patrol,M,19,19.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-005873,NC,2000-01-02,15:40,,,,Unknown,NC State Highway Patrol,F,39,39.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-005874,NC,2000-01-02,15:40,,,,Unknown,NC State Highway Patrol,F,28,28.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005875,NC,2000-01-02,15:40,,,,Unknown,NC State Highway Patrol,M,32,32.0,B N,Black,Safe Movement Violation,Safe movement,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-005876,NC,2000-01-02,15:40,,,,Unknown,NC State Highway Patrol,F,28,28.0,I N,Other,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005877,NC,2000-01-02,15:41,,,,Unknown,NC State Highway Patrol,M,38,38.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-005878,NC,2000-01-02,15:44,,,,Unknown,NC State Highway Patrol,M,42,42.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005879,NC,2000-01-02,15:45,,,,Unknown,NC State Highway Patrol,M,49,49.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005880,NC,2000-01-02,15:45,,,,Unknown,NC State Highway Patrol,M,36,36.0,W N,White,Seat Belt Violation,Seat belt,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005881,NC,2000-01-02,15:45,,,,Unknown,NC State Highway Patrol,M,32,32.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005882,NC,2000-01-02,15:45,,,,Unknown,NC State Highway Patrol,M,26,26.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005883,NC,2000-01-02,15:45,,,,Unknown,NC State Highway Patrol,F,50,50.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005884,NC,2000-01-02,15:45,,,,Unknown,NC State Highway Patrol,F,27,27.0,A N,Asian,Speed Limit Violation,Speeding,FALSE,,,FALSE,Arrest,TRUE,,,,N,
NC-2000-005885,NC,2000-01-02,15:45,,,,Unknown,NC State Highway Patrol,M,18,18.0,U H,Hispanic,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,H,
NC-2000-005886,NC,2000-01-02,15:45,,,,Unknown,NC State Highway Patrol,M,35,35.0,I N,Other,Speed Limit Violation,Speeding,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-005887,NC,2000-01-02,15:47,,,,Unknown,NC State Highway Patrol,F,17,17.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005888,NC,2000-01-02,15:48,,,,Unknown,NC State Highway Patrol,M,38,38.0,W N,White,Seat Belt Violation,Seat belt,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005889,NC,2000-01-02,15:50,,,,Unknown,NC State Highway Patrol,M,27,27.0,W N,White,Other Motor Vehicle Violation,Other,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005890,NC,2000-01-02,15:50,,,,Unknown,NC State Highway Patrol,F,20,20.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005891,NC,2000-01-02,15:50,,,,Unknown,NC State Highway Patrol,M,42,42.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005892,NC,2000-01-02,15:50,,,,Unknown,NC State Highway Patrol,M,35,35.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-005893,NC,2000-01-02,15:50,,,,Unknown,NC State Highway Patrol,M,18,18.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005894,NC,2000-01-02,15:50,,,,Unknown,NC State Highway Patrol,M,20,20.0,W N,White,Seat Belt Violation,Seat belt,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-005895,NC,2000-01-02,15:50,,,,Unknown,NC State Highway Patrol,M,17,17.0,W N,White,Vehicle Regulatory Violation,Registration/plates,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005896,NC,2000-01-02,15:50,,,,Unknown,NC State Highway Patrol,F,40,40.0,W N,White,Investigation,Other,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-005897,NC,2000-01-02,15:50,,,,Unknown,NC State Highway Patrol,M,21,21.0,W N,White,Seat Belt Violation,Seat belt,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005898,NC,2000-01-02,15:50,,,,Unknown,NC State Highway Patrol,F,52,52.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005899,NC,2000-01-02,15:50,,,,Unknown,NC State Highway Patrol,F,39,39.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005900,NC,2000-01-02,15:50,,,,Unknown,NC State Highway Patrol,F,29,29.0,W N,White,Seat Belt Violation,Seat belt,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005901,NC,2000-01-02,15:50,,,,Unknown,NC State Highway Patrol,M,45,45.0,W N,White,Seat Belt Violation,Seat belt,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005902,NC,2000-01-02,15:52,,,,Unknown,NC State Highway Patrol,M,26,26.0,W N,White,Seat Belt Violation,Seat belt,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005903,NC,2000-01-02,15:53,,,,Unknown,NC State Highway Patrol,F,29,29.0,W N,White,Vehicle Equipment Violation,Equipment,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005904,NC,2000-01-02,15:54,,,,Unknown,NC State Highway Patrol,F,27,27.0,W N,White,Safe Movement Violation,Safe movement,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-005905,NC,2000-01-02,15:55,,,,Unknown,NC State Highway Patrol,F,36,36.0,W N,White,Vehicle Regulatory Violation,Registration/plates,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005906,NC,2000-01-02,15:55,,,,Unknown,NC State Highway Patrol,F,20,20.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005907,NC,2000-01-02,15:55,,,,Unknown,NC State Highway Patrol,M,33,33.0,U N,Other,Investigation,Other,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005908,NC,2000-01-02,15:55,,,,Unknown,NC State Highway Patrol,M,31,31.0,U N,Other,Other Motor Vehicle Violation,Other,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005909,NC,2000-01-02,15:55,,,,Unknown,NC State Highway Patrol,M,26,26.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005910,NC,2000-01-02,15:55,,,,Unknown,NC State Highway Patrol,M,27,27.0,W N,White,Investigation,Other,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-005911,NC,2000-01-02,15:55,,,,Unknown,NC State Highway Patrol,M,17,17.0,B N,Black,Seat Belt Violation,Seat belt,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005912,NC,2000-01-02,15:55,,,,Unknown,NC State Highway Patrol,M,72,72.0,W N,White,Seat Belt Violation,Seat belt,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005913,NC,2000-01-02,15:57,,,,Unknown,NC State Highway Patrol,M,18,18.0,U N,Other,Investigation,Other,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005914,NC,2000-01-02,15:58,,,,Unknown,NC State Highway Patrol,M,33,33.0,W N,White,Seat Belt Violation,Seat belt,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005915,NC,2000-01-02,15:58,,,,Unknown,NC State Highway Patrol,M,18,18.0,W N,White,Seat Belt Violation,Seat belt,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005916,NC,2000-01-02,16:00,,,,Unknown,NC State Highway Patrol,F,18,18.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005917,NC,2000-01-02,16:00,,,,Unknown,NC State Highway Patrol,F,22,22.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005918,NC,2000-01-02,16:00,,,,Unknown,NC State Highway Patrol,M,20,20.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005919,NC,2000-01-02,16:00,,,,Unknown,NC State Highway Patrol,M,27,27.0,B N,Black,Vehicle Regulatory Violation,Registration/plates,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005920,NC,2000-01-02,16:00,,,,Unknown,NC State Highway Patrol,M,35,35.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005921,NC,2000-01-02,16:00,,,,Unknown,NC State Highway Patrol,M,44,44.0,W N,White,Other Motor Vehicle Violation,Other,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-005922,NC,2000-01-02,16:00,,,,Unknown,NC State Highway Patrol,F,42,42.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005923,NC,2000-01-02,16:00,,,,Unknown,NC State Highway Patrol,M,54,54.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005924,NC,2000-01-02,16:00,,,,Unknown,NC State Highway Patrol,F,28,28.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-005925,NC,2000-01-02,16:00,,,,Unknown,NC State Highway Patrol,F,23,23.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-005926,NC,2000-01-02,16:00,,,,Unknown,NC State Highway Patrol,F,39,39.0,W N,White,Seat Belt Violation,Seat belt,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005927,NC,2000-01-02,16:00,,,,Unknown,NC State Highway Patrol,M,16,16.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005928,NC,2000-01-02,16:00,,,,Unknown,NC State Highway Patrol,M,40,40.0,B N,Black,Other Motor Vehicle Violation,Other,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005929,NC,2000-01-02,16:00,,,,Unknown,NC State Highway Patrol,M,34,34.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005930,NC,2000-01-02,16:00,,,,Unknown,NC State Highway Patrol,M,75,75.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005931,NC,2000-01-02,16:00,,,,Unknown,NC State Highway Patrol,F,27,27.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-005932,NC,2000-01-02,16:00,,,,Unknown,NC State Highway Patrol,F,27,27.0,W N,White,Seat Belt Violation,Seat belt,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005933,NC,2000-01-02,16:00,,,,Unknown,NC State Highway Patrol,F,25,25.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005934,NC,2000-01-02,16:00,,,,Unknown,NC State Highway Patrol,M,19,19.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005935,NC,2000-01-02,16:00,,,,Unknown,NC State Highway Patrol,M,37,37.0,U N,Other,Seat Belt Violation,Seat belt,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005936,NC,2000-01-02,16:00,,,,Unknown,NC State Highway Patrol,M,19,19.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005937,NC,2000-01-02,16:00,,,,Unknown,NC State Highway Patrol,M,33,33.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005938,NC,2000-01-02,16:00,,,,Unknown,NC State Highway Patrol,F,20,20.0,W N,White,Seat Belt Violation,Seat belt,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005939,NC,2000-01-02,16:00,,,,Unknown,NC State Highway Patrol,M,24,24.0,U H,Hispanic,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,H,
NC-2000-005940,NC,2000-01-02,16:00,,,,Unknown,NC State Highway Patrol,F,53,53.0,W N,White,Vehicle Regulatory Violation,Registration/plates,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005941,NC,2000-01-02,16:00,,,,Unknown,NC State Highway Patrol,M,64,64.0,W N,White,Safe Movement Violation,Safe movement,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005942,NC,2000-01-02,16:02,,,,Unknown,NC State Highway Patrol,M,20,20.0,B N,Black,Other Motor Vehicle Violation,Other,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005943,NC,2000-01-02,16:03,,,,Unknown,NC State Highway Patrol,M,37,37.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005944,NC,2000-01-02,16:04,,,,Unknown,NC State Highway Patrol,M,65,65.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-005945,NC,2000-01-02,16:05,,,,Unknown,NC State Highway Patrol,M,19,19.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
